id,platform,accountwallet,assettype,assetname,ticker,amount,nativecurrency,nativeprice,usdprice,totalnative,totalusd,timestamp
21538,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-12-06 21:00:37.516758
21539,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-12-06 21:00:37.516758
21540,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.0746836765720016171332673593497020192444324493408203125,0.0746836765720016171332673593497020192444324493408203125,14.93673531440032342665347187,14.93673531440032342665347187,2024-12-06 21:00:37.516758
21541,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,4054.39825125449351617135107517242431640625,4054.39825125449351617135107517242431640625,62.16346495232257431593237744,62.16346495232257431593237744,2024-12-06 21:00:37.516758
21542,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,2274.8850122013345753657631576061248779296875,2274.8850122013345753657631576061248779296875,45.49770024402669150731526315,45.49770024402669150731526315,2024-12-06 21:00:37.516758
21543,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.99998316984279911334709822767763398587703704833984375,0.99998316984279911334709822767763398587703704833984375,17.99969705717038404024776810,17.99969705717038404024776810,2024-12-06 21:00:37.516758
21544,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020441784915340589,USD,4039.4285133534058331861160695552825927734375,4039.4285133534058331861160695552825927734375,82.57312885086431234263147700,82.57312885086431234263147700,2024-12-06 21:00:37.516758
21545,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000004660910084720000317280719226431529023102484643459320068359375,0.000004660910084720000317280719226431529023102484643459320068359375,42.25691195271823974218321823,42.25691195271823974218321823,2024-12-06 21:00:37.516758
21546,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.40464708103247548631742347424733452498912811279296875,0.40464708103247548631742347424733452498912811279296875,777.3227207853206158667341018,777.3227207853206158667341018,2024-12-06 21:00:37.516758
21547,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,4054.39825125449351617135107517242431640625,4054.39825125449351617135107517242431640625,36731.10617802019102937755263,36731.10617802019102937755263,2024-12-06 21:00:37.516758
21548,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,500.74795999999997775375959463417530059814453125,USD,4.257499721017335724112348161,4.257499721017335724112348161,2131.9342999999998937710188329219818115234375,2131.9342999999998937710188329219818115234375,2024-12-06 21:00:37.516758
21549,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,10701.92699999999967985786497592926025390625,USD,0.4397049615457104640759466110,0.4397049615457104640759466110,4705.6904000000004089088179171085357666015625,4705.6904000000004089088179171085357666015625,2024-12-06 21:00:37.516758
21550,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,412.5799865722656,37.74126864118761431598628819,412579.9865722656000,37741.26864118761431598628819,2024-12-06 23:00:41.70829
21551,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,412.5799865722656,37.74126864118761431598628819,303246.2901306152160,27739.83245127289652224992182,2024-12-06 23:00:41.70829
21552,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,5132.81982421875,469.5310925817830139842285156,641602.47802734375,58691.38657272287674802856445,2024-12-06 23:00:41.70829
21553,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1065,SEK,412.5799865722656,37.74126864118761431598628819,439397.6856994628640,40194.45110286480924652539692,2024-12-06 23:00:41.70829
21554,Nordnet,C2017,Crypto,Solana,SOL-USD,134,USD,237.97857666015625,237.978576660156250,31889.12927246093750,31889.129272460937500,2024-12-06 23:00:41.70829
21555,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,237.97857666015625,237.978576660156250,17134.45751953125000,17134.457519531250000,2024-12-06 23:00:41.70829
21556,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,14.985905249,USD,237.97857666015625,237.97857666015625,3566.32440112098443603515625,3566.32440112098443603515625,2024-12-06 23:00:41.70829
21557,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,40,USD,275.936920166015625,275.936920166015625,11037.476806640625,11037.476806640625,2024-12-06 23:00:41.70829
21558,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,8322.053281527,USD,0.5797794461250305508458698968,0.5797794461250305508458698968,4824.955442186717,4824.955442186717,2024-12-06 23:00:41.70829
21559,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11000,USD,3.51109504699707,3.51109504699707,38622.04551696777,38622.04551696777,2024-12-06 23:00:41.70829
21560,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,GOAT,GOAT-USD,736.333797,USD,0.7585750222206114491305904298,0.7585750222206114491305904298,558.5644264210622,558.5644264210622,2024-12-06 23:00:41.70829
21561,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,21000.000003,USD,1.437168121337890554094587064,1.437168121337890554094587064,30180.530552407206,30180.530552407206,2024-12-06 23:00:41.70829
21562,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,40,USD,295.661590576171875,295.661590576171875,11826.463623046875,11826.463623046875,2024-12-06 23:00:41.70829
21563,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,60,USD,9.163999557495116666666666667,9.163999557495116666666666667,549.839973449707,549.839973449707,2024-12-06 23:00:41.70829
21564,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,237.97857666015625,237.97857666015625,11902.65336669733337402343750,11902.65336669733337402343750,2024-12-06 23:00:41.70829
21565,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,SOL,SOL-USD,0.048550861,USD,237.97857666015625,237.97857666015625,11.55406479640509033203125,11.55406479640509033203125,2024-12-06 23:00:41.70829
21566,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,$WIF,$WIF-USD,3.443779,USD,3.511095046997070369498158854,3.511095046997070369498158854,12.091435389852524,12.091435389852524,2024-12-06 23:00:41.70829
21567,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.437168121337890666666666667,1.437168121337890666666666667,2155.752182006836,2155.752182006836,2024-12-06 23:00:41.70829
21568,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,4031.25996165443621066515333950519561767578125,4031.25996165443621066515333950519561767578125,162.9960519190366911273679139,162.9960519190366911273679139,2024-12-06 23:00:41.70829
21569,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-12-06 23:00:41.70829
21570,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-12-06 23:00:41.70829
21571,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.074543539829531491047731606158777140080928802490234375,0.074543539829531491047731606158777140080928802490234375,14.90870796590629820954632123,14.90870796590629820954632123,2024-12-06 23:00:41.70829
21572,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,4031.25996165443621066515333950519561767578125,4031.25996165443621066515333950519561767578125,61.80870052971934273698187938,61.80870052971934273698187938,2024-12-06 23:00:41.70829
21573,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,2221.534818193746104952879250049591064453125,2221.534818193746104952879250049591064453125,44.43069636387492209905758500,44.43069636387492209905758500,2024-12-06 23:00:41.70829
21574,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.9999896116707100990339540658169426023960113525390625,0.9999896116707100990339540658169426023960113525390625,17.99981301007278178261117318,17.99981301007278178261117318,2024-12-06 23:00:41.70829
21575,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020441784915340589,USD,4043.8808885590251520625315606594085693359375,4043.8808885590251520625315606594085693359375,82.66414334717997778849086861,82.66414334717997778849086861,2024-12-06 23:00:41.70829
21576,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000004660910084720000317280719226431529023102484643459320068359375,0.000004660910084720000317280719226431529023102484643459320068359375,42.25691195271823974218321823,42.25691195271823974218321823,2024-12-06 23:00:41.70829
21577,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.40758112778622657135230156200123019516468048095703125,0.40758112778622657135230156200123019516468048095703125,782.9589932618644175906048229,782.9589932618644175906048229,2024-12-06 23:00:41.70829
21578,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,4019.189480079994609695859253406524658203125,4019.189480079994609695859253406524658203125,36412.12983868105919852785745,36412.12983868105919852785745,2024-12-06 23:00:41.70829
21579,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,500.74795999999997775375959463417530059814453125,USD,4.223499981907065980774802069,4.223499981907065980774802069,2114.90900000000010550138540565967559814453125,2114.90900000000010550138540565967559814453125,2024-12-06 23:00:41.70829
21580,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,10701.92699999999967985786497592926025390625,USD,0.4363449685276305949936473473,0.4363449685276305949936473473,4669.73199999999997089616954326629638671875,4669.73199999999997089616954326629638671875,2024-12-06 23:00:41.70829
21581,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,412.5799865722656,38.03281841936927526865816504,412579.9865722656000,38032.81841936927526865816504,2024-12-07 01:00:49.650195
21582,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,412.5799865722656,38.03281841936927526865816504,303246.2901306152160,27954.12153823641732246375130,2024-12-07 01:00:49.650195
21583,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,5132.81982421875,473.1582013362094561759277344,641602.47802734375,59144.77516702618202199096680,2024-12-07 01:00:49.650195
21584,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1065,SEK,412.5799865722656,38.03281841936927526865816504,439397.6856994628640,40504.95161662827816112094577,2024-12-07 01:00:49.650195
21585,Nordnet,C2017,Crypto,Solana,SOL-USD,134,USD,236.48875427246094,236.488754272460940,31689.49307250976596,31689.493072509765960,2024-12-07 01:00:49.650195
21586,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,236.48875427246094,236.488754272460940,17027.19030761718768,17027.190307617187680,2024-12-07 01:00:49.650195
21587,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,14.985905249,USD,236.48875427246094,236.48875427246094,3543.99806398114357689347406,3543.99806398114357689347406,2024-12-07 01:00:49.650195
21588,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,40,USD,273.30499267578125,273.30499267578125,10932.19970703125,10932.19970703125,2024-12-07 01:00:49.650195
21589,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,8322.053281527,USD,0.5591839551925659024885444938,0.5591839551925659024885444938,4653.55866928754,4653.55866928754,2024-12-07 01:00:49.650195
21590,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11000,USD,3.462815999984740909090909091,3.462815999984740909090909091,38090.97599983215,38090.97599983215,2024-12-07 01:00:49.650195
21591,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,GOAT,GOAT-USD,736.333797,USD,0.7619439959526062607173795121,0.7619439959526062607173795121,561.0451156411352,561.0451156411352,2024-12-07 01:00:49.650195
21592,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,21000.000003,USD,1.437111854553222592206682487,1.437111854553222592206682487,30179.34894992901,30179.34894992901,2024-12-07 01:00:49.650195
21593,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,40,USD,292.922027587890625,292.922027587890625,11716.881103515625,11716.881103515625,2024-12-07 01:00:49.650195
21594,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,60,USD,9.118926048278808333333333333,9.118926048278808333333333333,547.1355628967285,547.1355628967285,2024-12-07 01:00:49.650195
21595,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,236.48875427246094,236.48875427246094,11828.13893053442654715826740,11828.13893053442654715826740,2024-12-07 01:00:49.650195
21596,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,SOL,SOL-USD,0.048550861,USD,236.48875427246094,236.48875427246094,11.48173263674540722586934,11.48173263674540722586934,2024-12-07 01:00:49.650195
21597,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,$WIF,$WIF-USD,3.443779,USD,3.462815999984740890748215841,3.462815999984740890748215841,11.925173021611451,11.925173021611451,2024-12-07 01:00:49.650195
21598,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.437111854553222666666666667,1.437111854553222666666666667,2155.667781829834,2155.667781829834,2024-12-07 01:00:49.650195
21599,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,4013.65608509609819520846940577030181884765625,4013.65608509609819520846940577030181884765625,162.2842738633487159176225652,162.2842738633487159176225652,2024-12-07 01:00:49.650195
21600,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-12-07 01:00:49.650195
21601,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-12-07 01:00:49.650195
21602,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.08047503707376253700989110484442790038883686065673828125,0.08047503707376253700989110484442790038883686065673828125,16.09500741475250740197822097,16.09500741475250740197822097,2024-12-07 01:00:49.650195
21603,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,4013.65608509609819520846940577030181884765625,4013.65608509609819520846940577030181884765625,61.53879168119400133392236155,61.53879168119400133392236155,2024-12-07 01:00:49.650195
21604,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,2206.2784151167297750362195074558258056640625,2206.2784151167297750362195074558258056640625,44.12556830233459550072439015,44.12556830233459550072439015,2024-12-07 01:00:49.650195
21605,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.99999537578546859872830054882797412574291229248046875,0.99999537578546859872830054882797412574291229248046875,17.99991676413843477710940988,17.99991676413843477710940988,2024-12-07 01:00:49.650195
21606,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020441784915340589,USD,3971.09718909341563630732707679271697998046875,3971.09718909341563630732707679271697998046875,81.17631461736119830062838228,81.17631461736119830062838228,2024-12-07 01:00:49.650195
21607,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000004660910084720000317280719226431529023102484643459320068359375,0.000004660910084720000317280719226431529023102484643459320068359375,42.25691195271823974218321823,42.25691195271823974218321823,2024-12-07 01:00:49.650195
21608,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.409612052584852559533601379371248185634613037109375,0.409612052584852559533601379371248185634613037109375,786.8603781085071965093675170,786.8603781085071965093675170,2024-12-07 01:00:49.650195
21609,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,4013.427089996914219227619469165802001953125,4013.427089996914219227619469165802001953125,36359.92506034797219696010402,36359.92506034797219696010402,2024-12-07 01:00:49.650195
21610,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,500.74795999999997775375959463417530059814453125,USD,4.191400000910638017622039092,4.191400000910638017622039092,2098.8350000000000363797880709171295166015625,2098.8350000000000363797880709171295166015625,2024-12-07 01:00:49.650195
21611,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,10701.92699999999967985786497592926025390625,USD,0.4383999816107883837239499129,0.4383999816107883837239499129,4691.724599999999554711394011974334716796875,4691.724599999999554711394011974334716796875,2024-12-07 01:00:49.650195
21612,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,412.5799865722656,38.03281841936927526865816504,412579.9865722656000,38032.81841936927526865816504,2024-12-07 03:00:47.053226
21613,Nordnet,C2020,Crypto,Ethereum,ETHEREUM-XBT.ST,735,SEK,412.5799865722656,38.03281841936927526865816504,303246.2901306152160,27954.12153823641732246375130,2024-12-07 03:00:47.053226
21614,Nordnet,C2017,Crypto,Bitcoin,BITCOIN-XBT.ST,125,SEK,5132.81982421875,473.1582013362094561759277344,641602.47802734375,59144.77516702618202199096680,2024-12-07 03:00:47.053226
21615,Nordnet,C2017,Crypto,Ethereum,ETHEREUM-XBT.ST,1065,SEK,412.5799865722656,38.03281841936927526865816504,439397.6856994628640,40504.95161662827816112094577,2024-12-07 03:00:47.053226
21616,Nordnet,C2017,Crypto,Solana,SOL-USD,134,USD,236.14320373535156,236.143203735351560,31643.18930053710904,31643.189300537109040,2024-12-07 03:00:47.053226
21617,Nordnet,C2019,Crypto,Solana,SOL-USD,72,USD,236.14320373535156,236.143203735351560,17002.31066894531232,17002.310668945312320,2024-12-07 03:00:47.053226
21618,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,SOL,SOL-USD,14.985905249,USD,236.14320373535156,236.14320373535156,3538.81967637328134986433844,3538.81967637328134986433844,2024-12-07 03:00:47.053226
21619,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,JitoSOL,JitoSOL-USD,40,USD,273.604400634765625,273.604400634765625,10944.176025390625,10944.176025390625,2024-12-07 03:00:47.053226
21620,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,ai16z,ai16z-USD,8322.053281527,USD,0.5723947286605835392266665392,0.5723947286605835392266665392,4763.499429978566,4763.499429978566,2024-12-07 03:00:47.053226
21621,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,$WIF,$WIF-USD,11000,USD,3.465204954147339090909090909,3.465204954147339090909090909,38117.25449562073,38117.25449562073,2024-12-07 03:00:47.053226
21622,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,GOAT,GOAT-USD,736.333797,USD,0.7584530115127563538958405301,0.7584530115127563538958405301,558.4745858132726,558.4745858132726,2024-12-07 03:00:47.053226
21623,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,POPCAT,POPCAT-USD,21000.000003,USD,1.442067861557006876920427589,1.442067861557006876920427589,30283.425097023348,30283.425097023348,2024-12-07 03:00:47.053226
21624,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,mSOL,mSOL-USD,40,USD,293.18341064453125,293.18341064453125,11727.33642578125,11727.33642578125,2024-12-07 03:00:47.053226
21625,Solana,BentJCra3KKwD3aDRQJZt1QqdqRt7qucUp2gApaPF4Mh,Crypto,HNT,HNT-USD,60,USD,9.076579093933105,9.076579093933105,544.5947456359863,544.5947456359863,2024-12-07 03:00:47.053226
21626,Solana,91Cx4bC9gebA1pKxWANFRfQxkTw3VhsiqESoGZkeVpRg,Crypto,SOL,SOL-USD,50.015650710,USD,236.14320373535156,236.14320373535156,11810.85599556771090401360760,11810.85599556771090401360760,2024-12-07 03:00:47.053226
21627,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,SOL,SOL-USD,0.048550861,USD,236.14320373535156,236.14320373535156,11.46495586064973437569316,11.46495586064973437569316,2024-12-07 03:00:47.053226
21628,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,$WIF,$WIF-USD,3.443779,USD,3.465204954147339013333898604,3.465204954147339013333898604,11.933400051788569,11.933400051788569,2024-12-07 03:00:47.053226
21629,Solana,91Tv1BffxuonSvRoDqQEGfnSK5nAbS8Y9QAasjyTWLG6,Crypto,POPCAT,POPCAT-USD,1500,USD,1.442067861557006866666666667,1.442067861557006866666666667,2163.1017923355103,2163.1017923355103,2024-12-07 03:00:47.053226
21630,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Ethereum,ETH-USD,0.040433029243825502,USD,3991.15453748940808509360067546367645263671875,3991.15453748940808509360067546367645263671875,161.3744681309360829603567699,161.3744681309360829603567699,2024-12-07 03:00:47.053226
21631,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Aave Interest bearing DAI,aDAI-USD,29.206292927826244581,USD,0.98047727051723099211955059217871166765689849853515625,0.98047727051723099211955059217871166765689849853515625,28.63610637180178318832495637,28.63610637180178318832495637,2024-12-07 03:00:47.053226
21632,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Timo,Timo-USD,38688198267096.7,USD,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,0.000000000006936110000000000017342871865639727046136397969888776060543023049831390380859375,268.3455988823920925079644653,268.3455988823920925079644653,2024-12-07 03:00:47.053226
21633,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,FOX,FOX-USD,200,USD,0.0806728208066217755689564228305243887007236480712890625,0.0806728208066217755689564228305243887007236480712890625,16.13456416132435511379128457,16.13456416132435511379128457,2024-12-07 03:00:47.053226
21634,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Wrapped Ether,WETH-USD,0.015332352941176471,USD,3991.15453748940808509360067546367645263671875,3991.15453748940808509360067546367645263671875,61.19379001156554384221933991,61.19379001156554384221933991,2024-12-07 03:00:47.053226
21635,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Maker,MKR-USD,0.02,USD,2204.52906837801356232375837862491607666015625,2204.52906837801356232375837862491607666015625,44.09058136756027124647516757,44.09058136756027124647516757,2024-12-07 03:00:47.053226
21636,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,Dai Stablecoin,DAI-USD,18,USD,0.998611174819465485796854409272782504558563232421875,0.998611174819465485796854409272782504558563232421875,17.97500114675037874434337937,17.97500114675037874434337937,2024-12-07 03:00:47.053226
21637,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,ether.fi ETH,eETH-USD,0.020441784915340589,USD,3935.73891081680403658538125455379486083984375,3935.73891081680403658538125455379486083984375,80.45352829785394446347833911,80.45352829785394446347833911,2024-12-07 03:00:47.053226
21638,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,CRYPTOFORCE,COF-USD,9066236.246704335,USD,0.000004660910084720000317280719226431529023102484643459320068359375,0.000004660910084720000317280719226431529023102484643459320068359375,42.25691195271823974218321823,42.25691195271823974218321823,2024-12-07 03:00:47.053226
21639,Ethereum,0x0504cCed39E796912c3561E419d9853f2c8edb46,Crypto,PAAL AI,$PAAL-USD,1920.989319389,USD,0.409839219969771406670844271502573974430561065673828125,0.409839219969771406670844271502573974430561065673828125,787.2967642286498316545382715,787.2967642286498316545382715,2024-12-07 03:00:47.053226
21640,Ethereum,0xb42Bc5C2E168C95f6dbF4AA0733CA0Fa5B15B4F1,Crypto,Ethereum,ETH-USD,9.059570348486367556,USD,3991.15453748940808509360067546367645263671875,3991.15453748940808509360067546367645263671875,36158.14530406586392980247927,36158.14530406586392980247927,2024-12-07 03:00:47.053226
21641,Coinbase,DEFAULT,Crypto,SUI,SUI-USD,500.74795999999997775375959463417530059814453125,USD,4.274649865772793122127072664,4.274649865772793122127072664,2140.52219999999988431227393448352813720703125,2140.52219999999988431227393448352813720703125,2024-12-07 03:00:47.053226
21642,Coinbase,DEFAULT,Crypto,DOGE,DOGE-USD,10701.92699999999967985786497592926025390625,USD,0.4371550095604277603351873532,0.4371550095604277603351873532,4678.400999999999839928932487964630126953125,4678.400999999999839928932487964630126953125,2024-12-07 03:00:47.053226
21643,Nordnet,C2019,Crypto,Ethereum,ETHEREUM-XBT.ST,1000,SEK,412.5799865722656,38.03281841936927526865816504,412579.9865722656000,38032.81841936927526865816504,2024-12-07 05:00:37.860904
